DESTINATION ADDRESS,DESTINATION SSID,SOURCE ADDRESS,SOURCE SSID,INFORMATION FIELD (HEX),RECIEVED CRC-16,CALCULATED CRC-16
GROUND,14,DOCKER,11,ea07051b06140f3d0800000200bf0bb20001003b0d00003007030001000000000000000000793d6fff180019000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,b3e5,b3e5
GROUND,14,DOCKER,11,ea07051b061410430802000100bf0ba8000100440d030025070200010000000000000000007a3d6dff18001a000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,da06,da06
GROUND,14,DOCKER,11,ea07051b061411400800000200b30bb40002004c0d010028070600020000000000000000007a3d6bff180019000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,5229,5229
GROUND,14,DOCKER,11,ea07051b061412480800000100b40bb3000000410d03002607010002000000000000000000793d6eff180019000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,799e,799e
GROUND,14,DOCKER,11,ea07051b061413420800000200b60bae000000400d020029071a00020000000000000000007b3d6cff180019000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,e67f,e67f
GROUND,14,DOCKER,11,ea07051b0618233a0801000200bb0bb6000200370d00002b070100020000000000000000008e3d6cff180015000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,b8ae,b8ae
GROUND,14,DOCKER,11,ea07051b0618243f0801000000c00bb1000200370d02002e070200020000000000000000008b3d6cff180016000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,ed89,ed89
GROUND,14,DOCKER,11,ea07051b061825460801000200c60bb50001003d0d04002e070300010000000000000000008a3d67ff180016000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,a3f3,a3f3
GROUND,14,DOCKER,11,ea07051b061826420800000200b40bb8000000400d020027070300030000000000000000008a3d62ff180017000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,da6e,da6e
GROUND,14,DOCKER,11,ea07051b061827460801000000bb0bbb000000400d01002707040002000000000000000000883d69ff180017000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,257c,257c
GROUND,14,DOCKER,11,ea07051b061828400800000000b20bb80002004b0d02003007030001000000000000000000873d69ff180016000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1885,1885
GROUND,14,DOCKER,11,ea07051b0618294a0801000000b40bbc0002004c0d01002407020002000000000000000000883d69ff180017000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,5a3b,5a3b
GROUND,14,DOCKER,11,ea07051b06182a470800000000bd0bb9000200400d02002607000002000000000000000000863d69ff180017000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,ceb0,ceb0
GROUND,14,DOCKER,11,ea07051b06182b480800000200b30bb5000100440d02002807010002000000000000000000873d6aff180017000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,39d6,39d6
GROUND,14,DOCKER,11,ea07051b06182c480802000000c80bb50002003b0d02002d07030003000000000000000000863d68ff180016000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,8b7b,8b7b
GROUND,14,DOCKER,11,ea07051b06182d3f0802000000c00bb5000100470d02002807030001000000000000000000853d67ff180016000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0a21,0a21
GROUND,14,DOCKER,11,ea07051b06182e420801000000b70bb9000200470d00002f07010002000000000000000000853d6aff180017000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,5fd5,5fd5
GROUND,14,DOCKER,11,ea07051b06182f400800000000b40bb20002003d0d03002a071e0002000000000000000000843d69ff180016000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,702b,702b
GROUND,14,DOCKER,11,ea07051b0618303b0801000000c20bb10000004b0d02002607030002000000000000000000863d68ff180016000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,3724,3724
GROUND,14,DOCKER,11,ea07051b061831400802000000b30bb70001003f0d03002807030002000000000000000000853d69ff180017000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,8e46,8e46
GROUND,14,DOCKER,11,ea07051b061832470800000000b50bb1000300400d01002707030002000000000000000000853d68ff180017000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,cde2,cde2
GROUND,14,DOCKER,11,ea07051b061833460800000100c20bb9000000380d01002f07020002000000000000000000823d65ff180016000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,a8e6,a8e6
GROUND,14,DOCKER,11,ea07051b061834440800000000b70bb0000200400d01002d071c0001000000000000000000833d68ff180016000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,efdc,efdc
GROUND,14,DOCKER,11,ea07051b0618353c0800000000b60bb9000100480d02002807040001000000000000000000843d69ff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,a31b,a31b
GROUND,14,DOCKER,11,ea07051b061836470801000000bf0bbf0000004b0d00002507010002000000000000000000823d66ff180017000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,57f4,57f4
GROUND,14,DOCKER,11,ea07051b061837440800000100b90ba6000000380d03002d07010002000000000000000000833d66ff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,8feb,8feb
GROUND,14,DOCKER,11,ea07051b061838350800000200c40bb0000200400d01002907040002000000000000000000833d6eff180016000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,b0a6,b0a6
GROUND,14,DOCKER,11,ea07051b0618393d0801000000c50bb10000003c0d02002f07010002000000000000000000843d6dff180017000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,4003,4003
GROUND,14,DOCKER,11,ea07051b06183a3a0801000000b20bb4000100360d01002707020001000000000000000000843d6eff180016000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,47d9,47d9
GROUND,14,DOCKER,11,ea07051b06183b420801000200c10b9c0000003f0d03002d07020002000000000000000000833d6dff180016000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,3901,3901
GROUND,14,DOCKER,11,ea07051b061900470801000000c00bae0002003f0d00002f07020002000000000000000000823d69ff180017000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,fb5a,fb5a
GROUND,14,DOCKER,11,ea07051b0619013c0801000000b40ba90002004b0d01002607140002000000000000000000833d6dff180017000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,f0bc,f0bc
GROUND,14,DOCKER,11,ea07051b0619023e0801000000c40ba6000000460d02002407020002000000000000000000823d6fff180017000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,902f,902f
GROUND,14,DOCKER,11,ea07051b0619033f0801000000b50bb1000100480d01002807070002000000000000000000823d6eff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,328c,328c
GROUND,14,DOCKER,11,ea07051b061904490801000200bb0ba5000200420d01002507040001000000000000000000813d6dff180017000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,da36,da36
GROUND,14,DOCKER,11,ea07051b061905430800000200bf0bb3000200460d02002707010002000000000000000000823d6fff180017000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,476f,476f
GROUND,14,DOCKER,11,ea07051b0619063f0801000200c00bb2000000440d02002507030001000000000000000000813d6dff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0f08,0f08
GROUND,14,DOCKER,11,ea07051b0619073f0800000100bf0bb7000100380d00002907020001000000000000000000823d6dff180017000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,e23c,e23c
GROUND,14,DOCKER,11,ea07051b061908430801000000b50baf000200420d02002607010002000000000000000000823d6cff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1c32,1c32
GROUND,14,DOCKER,11,ea07051b0619093e0800000200b90baa000000400d00002d070a0002000000000000000000813d6fff180017000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,ae5b,ae5b
GROUND,14,DOCKER,11,ea07051b06190a430800000000bb0bac000000470d03002807040001000000000000000000813d6cff180017000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,6a4e,6a4e
GROUND,14,DOCKER,11,ea07051b06190b430800000100b40bac000000470d02002c07020002000000000000000000803d6eff180017000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,4b24,4b24
GROUND,14,DOCKER,11,ea07051b06190c440802000000b40baa000100500d020028070200010000000000000000007f3d6eff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,8860,8860
GROUND,14,DOCKER,11,ea07051b06190d400800000200b60ba8000000400d01002707040002000000000000000000803d6cff180017000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,5973,5973
GROUND,14,DOCKER,11,ea07051b06190e460802000200bb0ba5000000470d03002807020001000000000000000000823d6fff180017000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,3463,3463
GROUND,14,DOCKER,11,ea07051b06190f3f0801000200bf0baa000200390d02002b07070001000000000000000000813d70ff180017000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,461d,461d
GROUND,14,DOCKER,11,ea07051b061910480800000000c10bb60003003a0d00002b07170002000000000000000000803d6cff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,bd3a,bd3a
GROUND,14,DOCKER,11,ea07051b0619114b0800000100cb0baf000300400d00002a07020001000000000000000000813d6aff180017000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,668f,668f
GROUND,14,DOCKER,11,ea07051b061912400801000200b70bb1000000470d02002a070100020000000000000000007f3d6fff180017000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,8c72,8c72
GROUND,14,DOCKER,11,ea07051b061913400800000200c60bb0000200380d03002f07010001000000000000000000803d6eff180017000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,9ea2,9ea2
GROUND,14,DOCKER,11,ea07051b061914400801000000bf0bac000200450d02002e07010001000000000000000000803d6dff180017000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,21c1,21c1
GROUND,14,DOCKER,11,ea07051b061915470802000000b40baa0002003b0d00002d070200020000000000000000007f3d70ff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,8c95,8c95
GROUND,14,DOCKER,11,ea07051b061916420801000200c00bae0000003f0d02002c070100020000000000000000007d3d6dff180017000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,5bf1,5bf1
GROUND,14,DOCKER,11,ea07051b061917460800000100c30b9e000100470d030029070300020000000000000000007e3d6dff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,2e1e,2e1e
GROUND,14,DOCKER,11,ea07051b061918440801000200c50bac000000380d010027070300010000000000000000007f3d70ff180017000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,f948,f948
GROUND,14,DOCKER,11,ea07051b0619193f0800000000bf0ba90001003a0d020025070300020000000000000000007f3d6cff180017000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,b02a,b02a
GROUND,14,DOCKER,11,ea07051b06191a470801000200b70baa000100450d020026070200020000000000000000007f3d6dff180019000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7d7c,7d7c
GROUND,14,DOCKER,11,ea07051b06191b480801000200c40bb90002004a0d000027070100020000000000000000007d3d6bff180017000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,82f5,82f5
GROUND,14,DOCKER,11,ea07051b06191c420801000000b70ba4000100500d020029070000020000000000000000007f3d6dff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,44f6,44f6
GROUND,14,DOCKER,11,ea07051b06191d3f0800000000c00ba70000003f0d02002d071000020000000000000000007d3d6cff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7044,7044
GROUND,14,DOCKER,11,ea07051b06191e480802000000bf0bb20002003d0d01002c070700020000000000000000007d3d6dff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,9ec2,9ec2
GROUND,14,DOCKER,11,ea07051b06191f440800000200b60ba2000000480d020026070100020000000000000000007e3d6fff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,ed2c,ed2c
GROUND,14,DOCKER,11,ea07051b061920450801000100bf0bac0001003f0d02002a070300020000000000000000007e3d6dff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,feff,feff
GROUND,14,DOCKER,11,ea07051b061921480801000200bf0ba80000003a0d030025070300020000000000000000007d3d6bff180017000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,b83c,b83c
GROUND,14,DOCKER,11,ea07051b061922420801000200b70bb2000300390d00002f071c00010000000000000000007d3d6fff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,dea0,dea0
GROUND,14,DOCKER,11,ea07051b061923420802000000bb0baa000000440d020024071500020000000000000000007d3d6cff180017000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7ae6,7ae6
GROUND,14,DOCKER,11,ea07051b0619243f0801000200b70b9f000200440d000023070300020000000000000000007e3d6dff180017000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,a30d,a30d
GROUND,14,DOCKER,11,ea07051b061925420801000100c20bab000000470d020024070300020000000000000000007e3d6eff180017000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,b70d,b70d
GROUND,14,DOCKER,11,ea07051b061926400801000100b30bae000000400d02002d070400020000000000000000007e3d6eff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,b543,b543
GROUND,14,DOCKER,11,ea07051b061927450801000000b70bb4000200390d00002f070200010000000000000000007c3d6dff180017000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,24f4,24f4
GROUND,14,DOCKER,11,ea07051b061928440802000100c00bb2000100400d02002f070000010000000000000000007d3d6fff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,58b5,58b5
GROUND,14,DOCKER,11,ea07051b0619293e0800000200c00ba0000200440d030027070000010000000000000000007d3d6fff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,9966,9966
GROUND,14,DOCKER,11,ea07051b06192a400801000200bb0ba10002004a0d000024070200020000000000000000007c3d6bff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7646,7646
GROUND,14,DOCKER,11,ea07051b06192b400800000200b40ba90000003f0d03002e070400020000000000000000007c3d6bff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,be38,be38
GROUND,14,DOCKER,11,ea07051b06192c440800000100bf0bab0000003b0d02002c070400020000000000000000007c3d6cff180017000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,5d66,5d66
GROUND,14,DOCKER,11,ea07051b06192d470800000200b70ba8000100400d020025070200020000000000000000007b3d6cff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,e140,e140
GROUND,14,DOCKER,11,ea07051b06192e410800000200bf0bb4000100440d010023070c00010000000000000000007b3d6cff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,5bd7,5bd7
GROUND,14,DOCKER,11,ea07051b06192f400801000000c00bb10000003b0d01002c070400010000000000000000007a3d6fff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,93b1,93b1
GROUND,14,DOCKER,11,ea07051b061930400802000000c40bb3000000470d020030070700020000000000000000007c3d6dff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,45d9,45d9
GROUND,14,DOCKER,11,ea07051b061931400801000100b50bac0002004b0d020028070300010000000000000000007c3d6aff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,692e,692e
GROUND,14,DOCKER,11,ea07051b061932440802000100b70bae0002004c0d000024072200020000000000000000007c3d6fff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,ebf1,ebf1
GROUND,14,DOCKER,11,ea07051b061933400802000000b80bb3000200390d020030070100020000000000000000007c3d6fff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,ae05,ae05
GROUND,14,DOCKER,11,ea07051b0619343f0800000200ba0bab0001003f0d03002d070100020000000000000000007c3d6bff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,53b8,53b8
GROUND,14,DOCKER,11,ea07051b0619353f0800000200b50baa000000400d020029070300020000000000000000007b3d6dff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,a4f7,a4f7
GROUND,14,DOCKER,11,ea07051b0619363d0800000200bf0bae000000380d020025070300010000000000000000007c3d6bff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,ad12,ad12
GROUND,14,DOCKER,11,ea07051b061937400802000000c00bae000200480d020028070200020000000000000000007b3d6cff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,dd16,dd16
GROUND,14,DOCKER,11,ea07051b0619383f0801000000c00ba2000000470d03002d07010002000000000000000000793d6dff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,9e46,9e46
GROUND,14,DOCKER,11,ea07051b061939440800000100c00bad0002003d0d02002f070000020000000000000000007c3d6bff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7be2,7be2
GROUND,14,DOCKER,11,ea07051b06193a400802000000b70bad000100480d020024070000020000000000000000007c3d6aff180019000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,3b53,3b53
GROUND,14,DOCKER,11,ea07051b06193b430802000200bd0ba9000200370d02002b072000020000000000000000007c3d6cff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,b9bd,b9bd
GROUND,14,DOCKER,11,ea07051b061a00440802000100bf0bab000200440d020027070000030000000000000000007b3d6eff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,a1ba,a1ba
GROUND,14,DOCKER,11,ea07051b061a013c0800000200c30baf000000400d020024070000010000000000000000007a3d6eff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1ce5,1ce5
GROUND,14,DOCKER,11,ea07051b061a02460802000000b90baf0001003f0d03002c07010002000000000000000000793d6bff180017000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,c06b,c06b
GROUND,14,DOCKER,11,ea07051b061a03470800000200b50baa0002004b0d030028072100020000000000000000007a3d6fff180019000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,99da,99da
GROUND,14,DOCKER,11,ea07051b061a04450802000000ca0ba90001003b0d02002f070000020000000000000000007a3d6dff180017000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,987b,987b
GROUND,14,DOCKER,11,ea07051b061a053f0801000000c60ba4000100480d020025070300010000000000000000007a3d6dff180019000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,018c,018c
GROUND,14,DOCKER,11,ea07051b061a06400801000000bb0bb2000200390d00002d070200010000000000000000007b3d6fff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1147,1147
GROUND,14,DOCKER,11,ea07051b061a07400802000200b80baa0000003c0d03002b070c00020000000000000000007b3d6eff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,554f,554f
GROUND,14,DOCKER,11,ea07051b061a083d0801000000bb0bab000300440d02002707030002000000000000000000793d6cff180017000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,3acf,3acf
GROUND,14,DOCKER,11,ea07051b061a09460802000000bb0bb2000200400d01002b07010001000000000000000000793d6dff180019000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,9e8b,9e8b
GROUND,14,DOCKER,11,ea07051b061a0a460801000000b80baf0001004d0d02002a070800020000000000000000007a3d6fff180019000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,4d47,4d47
GROUND,14,DOCKER,11,ea07051b061a0b3f0800000200ba0bb10002003f0d00002d070200020000000000000000007a3d68ff180019000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,4d47,4d47
GROUND,14,DOCKER,11,ea07051b061a0c400802000200b80baf000000400d030023070300020000000000000000007a3d6cff180019000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,6d8d,6d8d
GROUND,14,DOCKER,11,ea07051b061a0d400800000200b50bb0000200480d010028070200040000000000000000007a3d6fff180019000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0743,0743
GROUND,14,DOCKER,11,ea07051b061a0e400801000100b70bb5000200460d000025070100020000000000000000007a3d6cff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,b10c,b10c
GROUND,14,DOCKER,11,ea07051b061a0f400801000200b40bab0000003f0d03002c07010001000000000000000000783d6bff180019000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,9577,9577
GROUND,14,DOCKER,11,ea07051b061a103f0800000100b70bb4000200490d00002607020002000000000000000000793d6fff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,260f,260f
GROUND,14,DOCKER,11,ea07051b061a11430801000000c60ba40001003a0d020027070600010000000000000000007a3d6cff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,db18,db18
GROUND,14,DOCKER,11,ea07051b061a12400800000200b80bad0000003f0d02002807030002000000000000000000793d6dff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0229,0229
GROUND,14,DOCKER,11,ea07051b061a13440801000200b40bb40002003d0d02002e07040002000000000000000000783d6dff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,3366,3366
GROUND,14,DOCKER,11,ea07051b061a14400801000200c40bb1000200370d00002f07020001000000000000000000783d6bff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,f7f5,f7f5
GROUND,14,DOCKER,11,ea07051b061a15400800000100b60ba80000004d0d02002807030001000000000000000000793d6cff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,aaf2,aaf2
GROUND,14,DOCKER,11,ea07051b061a16470801000300b50bae000000450d02002607020002000000000000000000783d70ff180019000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,440c,440c
GROUND,14,DOCKER,11,ea07051b061a17490800000100b60bb00002003b0d00002e070100010000000000000000007a3d6eff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1699,1699
GROUND,14,DOCKER,11,ea07051b061a183f0802000000bf0bb3000200400d00002707020001000000000000000000773d6aff180019000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,b536,b536
GROUND,14,DOCKER,11,ea07051b061a19440801000200bf0ba3000000400d020023070200040000000000000000007a3d6aff180019000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,98c8,98c8
GROUND,14,DOCKER,11,ea07051b061a1a3e0800000200c50bb1000200470d00002a07010002000000000000000000793d6cff180019000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,d39b,d39b
GROUND,14,DOCKER,11,ea07051b061a1b3e0800000200b70ba30001004c0d00002507030001000000000000000000773d6dff180019000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,84d0,84d0
GROUND,14,DOCKER,11,ea07051b061a1c400802000200b50bad000200440d00002707020002000000000000000000763d6dff1800180000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,007e,4619
GROUND,14,DOCKER,11,ea07051b061a1d440802000000c20baf000200390d02002f07000002000000000000000000783d6fff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,32c9,32c9
GROUND,14,DOCKER,11,ea07051b061a1e3c0800000200c70bad0000004d0d02002c07140002000000000000000000773d6cff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,a516,a516
GROUND,14,DOCKER,11,ea07051b061a1f3f0801000200c00bbc000000380d00002e07010001000000000000000000773d6bff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,e635,e635
GROUND,14,DOCKER,11,ea07051b061a203c0801000200ba0bad000200370d00002f07030002000000000000000000793d6eff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,3d02,3d02
GROUND,14,DOCKER,11,ea07051b061a21480801000200bb0ba6000200400d00002907100002000000000000000000763d6eff180017000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90cf,90cf
GROUND,14,DOCKER,11,ea07051b061a224b0801000200c70ba90002004b0d00002a07030001000000000000000000773d6dff180019000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,3340,3340
GROUND,14,DOCKER,11,ea07051b061a233b0800000000bf0bb1000200400d00002a07020002000000000000000000773d70ff180019000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,57bb,57bb
GROUND,14,DOCKER,11,ea07051b061a243f0802000000bb0baa0002004a0d000028070200020000000000000000007a3d6dff180019000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,270d,270d
GROUND,14,DOCKER,11,ea07051b061a253f0801000000b40baa000000480d00002607020002000000000000000000773d6eff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,124f,124f
GROUND,14,DOCKER,11,ea07051b061a26420802000000c20bac0002003f0d00002f07030002000000000000000000753d6eff180019000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,614f,614f
GROUND,14,DOCKER,11,ea07051b061a27460802000000b80ba5000000460d03002307020002000000000000000000773d6bff18001a000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,ce7e,ce7e
