FileId,ChunkSize,NumChunks
105,1795162112,3758424064

Year,Month,Day,Hours,Minutes,Seconds,3v3 Voltage,3v3 Current Ch1,3v3 Current Ch2,5V Voltage,5V Current Ch1,5V Current Ch2,6V Voltage,6V Current Ch1,12V Voltage,12V Current Ch1,12V Current Ch2,MPPT1 Voltage,MPPT1 Current,MPPT2 Voltage,MPPT2 Current,Bat Voltage,Bat Current,Bat Temp,MCU Temp,Roll,Pitch,Yaw,omegaX,omegaY,omegaZ,xRw Speed,yRw Speed,zRw Speed,xMag Current,yMag Current,zMag Current,Detumble Scale,EPS Faults,OBC Faults,ADCS Faults,Payload Faults,Comms Faults
2000,1,1,3,24,35,3.291935,0.0008954,0.00080586,4.83881834436,0.0012397,0.0012397,5.1643066246,0.003663,11.943324,0.00080586,0.00080586,0,0,0,0,0.0,0.0,169,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2000,1,1,3,24,36,3.2997099999999997,0.0008954,0.00161172,4.829150375639999,0.0024794,0.0012397,5.156249984,0.007326,11.897838,0.00161172,0.00161172,0,0,0,0,0.0,0.0,169,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2000,1,1,3,24,37,3.2997099999999997,0.0008954,0.00080586,4.829150375639999,0.0024794,0.0012397,5.1546386558799995,0.007326,11.95632,0.00161172,0.00080586,0,0,0,0,0.0,0.0,169,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2000,1,1,3,24,38,3.2965999999999998,0.0,0.00161172,4.845263656839999,0.0012397,0.0012397,5.16752928084,0.007326,11.917332,0.00161172,0.00161172,0,0,0,0,0.0,0.0,169,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2000,1,1,3,24,39,3.295045,0.0017908,0.0,4.8468749849599995,0.0012397,0.0012397,5.15947264024,0.007326,11.878344,0.00080586,0.0,0,0,0,0,0.0,0.0,169,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2000,1,1,3,24,40,3.28105,0.0008954,0.00161172,4.8468749849599995,0.0012397,0.0012397,5.169140608959999,0.010989,11.884842,0.00161172,0.00161172,0,0,0,0,0.0,0.0,169,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2000,1,1,3,24,41,3.295045,0.0017908,0.00161172,4.845263656839999,0.0024794,0.0012397,5.16591795272,0.007326,11.949822000000001,0.00161172,0.00161172,0,0,0,0,0.0,0.0,169,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2000,1,1,3,24,42,3.298155,0.0008954,0.00080586,4.83237303188,0.0024794,0.0,5.169140608959999,0.003663,11.92383,0.00161172,0.00080586,0,0,0,0,0.0,0.0,169,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2000,1,1,3,24,43,3.279495,0.0,0.00161172,4.829150375639999,0.0012397,0.0,5.1643066246,0.003663,11.917332,0.00161172,0.00161172,0,0,0,0,0.0,0.0,169,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2000,1,1,3,24,44,3.288825,0.0,0.00241758,4.83720701624,0.0024794,0.0012397,5.16269529648,0.007326,11.904336,0.00080586,0.00241758,0,0,0,0,0.0,0.0,169,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2000,1,1,3,24,45,3.2826049999999998,0.0008954,0.00161172,4.83559568812,0.0012397,0.0012397,5.15141599964,0.003663,11.917332,0.00161172,0.00161172,0,0,0,0,0.0,0.0,169,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2000,1,1,3,24,46,3.295045,0.0008954,0.00161172,4.85170896932,0.0012397,0.0024794,5.16269529648,0.003663,11.904336,0.00080586,0.00161172,0,0,0,0,0.0,0.0,167,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2000,1,1,3,24,47,3.288825,0.0017908,0.00161172,4.845263656839999,0.0012397,0.0,5.16752928084,0.003663,11.910834000000001,0.00161172,0.00161172,0,0,0,0,0.0,0.0,169,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2000,1,1,3,24,48,3.291935,0.0008954,0.00161172,4.8484863130799996,0.0012397,0.0012397,5.17397459332,0.007326,11.943324,0.00161172,0.00161172,0,0,0,0,0.0,0.0,169,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2000,1,1,3,24,49,3.28416,0.0017908,0.00161172,4.85654295368,0.0024794,0.0012397,5.18203123392,0.003663,11.904336,0.00161172,0.00161172,0,0,0,0,0.0,0.0,169,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2000,1,1,3,24,50,3.28416,0.0,0.00161172,4.83237303188,0.0012397,0.0012397,5.15141599964,0.003663,11.936826,0.00161172,0.00161172,0,0,0,0,0.0,0.0,169,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2000,1,1,3,24,51,3.29349,0.0008954,0.00080586,4.845263656839999,0.0012397,0.0012397,5.16108396836,0.003663,11.930328000000001,0.00161172,0.00080586,0,0,0,0,0.0,0.0,167,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2000,1,1,3,24,52,3.28727,0.0008954,0.00161172,4.82431639128,0.0012397,0.0012397,5.1643066246,0.007326,11.943324,0.00161172,0.00161172,0,0,0,0,0.0,0.0,169,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2000,1,1,3,24,53,3.2965999999999998,0.0017908,0.00080586,4.8500976412,0.0024794,0.0012397,5.1804199058,0.003663,11.917332,0.00161172,0.00080586,0,0,0,0,0.0,0.0,169,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2000,1,1,3,24,54,3.2826049999999998,0.0008954,0.00322344,4.8259277194,0.0012397,0.0012397,5.17880857768,0.007326,11.95632,0.0,0.00322344,0,0,0,0,0.0,0.0,169,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2000,1,1,3,24,55,3.2997099999999997,0.0008954,0.00161172,4.8500976412,0.0024794,0.0012397,5.156249984,0.007326,11.897838,0.00161172,0.00161172,0,0,0,0,0.0,0.0,169,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2000,1,1,3,24,56,3.276385,0.0,0.00161172,4.83398436,0.0012397,0.0012397,5.156249984,0.007326,11.891340000000001,0.00161172,0.00161172,0,0,0,0,0.0,0.0,167,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2000,1,1,3,24,57,3.2826049999999998,0.0017908,0.00161172,4.8468749849599995,0.0024794,0.0012397,5.169140608959999,0.007326,11.904336,0.00161172,0.00161172,0,0,0,0,0.0,0.0,169,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2000,1,1,3,24,58,3.2826049999999998,0.0,0.00161172,4.82109373504,0.0024794,0.0012397,5.14335935904,0.007326,11.910834000000001,0.00161172,0.00161172,0,0,0,0,0.0,0.0,169,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2000,1,1,3,24,59,3.28416,0.0,0.00161172,4.82270506316,0.0012397,0.0012397,5.169140608959999,0.003663,11.92383,0.00161172,0.00161172,0,0,0,0,0.0,0.0,169,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2000,1,1,3,25,0,3.291935,0.0008954,0.00161172,4.845263656839999,0.0012397,0.0012397,5.16752928084,0.003663,11.95632,0.00161172,0.00161172,0,0,0,0,0.0,0.0,169,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2000,1,1,3,25,1,3.288825,0.0,0.00161172,4.82431639128,0.0012397,0.0,5.15141599964,0.003663,11.949822000000001,0.00161172,0.00161172,0,0,0,0,0.0,0.0,169,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2000,1,1,3,25,2,3.28105,0.0008954,0.00161172,4.845263656839999,0.0024794,0.0012397,5.16269529648,0.003663,11.897838,0.00080586,0.00161172,0,0,0,0,0.0,0.0,169,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2000,1,1,3,25,3,3.288825,0.0008954,0.00161172,4.83237303188,0.0024794,0.0024794,5.156249984,0.003663,11.949822000000001,0.00161172,0.00161172,0,0,0,0,0.0,0.0,169,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2000,1,1,3,25,4,3.28105,0.0,0.00241758,4.85332029744,0.0012397,0.0012397,5.1546386558799995,0.007326,11.943324,0.00161172,0.00241758,0,0,0,0,0.0,0.0,169,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2000,1,1,3,25,5,3.2965999999999998,0.0008954,0.00161172,4.82753904752,0.0024794,0.0012397,5.16269529648,0.003663,11.897838,0.00161172,0.00161172,0,0,0,0,0.0,0.0,169,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2000,1,1,3,25,6,3.2826049999999998,0.0,0.00080586,4.845263656839999,0.0012397,0.0012397,5.169140608959999,0.003663,11.910834000000001,0.00080586,0.00080586,0,0,0,0,0.0,0.0,169,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2000,1,1,3,25,7,3.2997099999999997,0.0,0.00080586,4.82753904752,0.0024794,0.0012397,5.169140608959999,0.003663,11.95632,0.00161172,0.00080586,0,0,0,0,0.0,0.0,169,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2000,1,1,3,25,8,3.2826049999999998,0.0,0.00161172,4.83237303188,0.0024794,0.0012397,5.1546386558799995,0.007326,11.930328000000001,0.00161172,0.00161172,0,0,0,0,0.0,0.0,169,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2000,1,1,3,25,9,3.276385,0.0,0.00161172,4.845263656839999,0.0012397,0.0012397,5.16269529648,0.0,11.897838,0.00080586,0.00161172,0,0,0,0,0.0,0.0,167,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2000,1,1,3,25,10,3.28105,0.0008954,0.00080586,4.82753904752,0.0012397,0.0012397,5.156249984,0.007326,11.884842,0.00161172,0.00080586,0,0,0,0,0.0,0.0,167,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2000,1,1,3,25,11,3.279495,0.0,0.00161172,4.8259277194,0.0024794,0.0012397,5.156249984,0.010989,11.936826,0.00161172,0.00161172,0,0,0,0,0.0,0.0,169,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2000,1,1,3,25,12,3.279495,0.0017908,0.00080586,4.83881834436,0.0012397,0.0012397,5.17397459332,0.0,11.95632,0.00161172,0.00080586,0,0,0,0,0.0,0.0,169,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2000,1,1,3,25,13,3.28416,0.0,0.00080586,4.8468749849599995,0.0024794,0.0,5.16269529648,0.007326,11.891340000000001,0.00161172,0.00080586,0,0,0,0,0.0,0.0,169,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2000,1,1,3,25,14,3.28416,0.0,0.00161172,4.81948240692,0.0024794,0.0012397,5.156249984,0.003663,11.910834000000001,0.00161172,0.00161172,0,0,0,0,0.0,0.0,169,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2000,1,1,3,25,15,3.279495,0.0,0.00161172,4.82109373504,0.0024794,0.0012397,5.15141599964,0.007326,11.936826,0.00161172,0.00161172,0,0,0,0,0.0,0.0,169,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2000,1,1,3,25,16,3.28416,0.0,0.00161172,4.84042967248,0.0024794,0.0012397,5.169140608959999,0.007326,11.897838,0.00161172,0.00161172,0,0,0,0,0.0,0.0,169,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2000,1,1,3,25,17,3.27794,0.0008954,0.00161172,4.83237303188,0.0012397,0.0012397,5.16752928084,0.003663,11.943324,0.00161172,0.00161172,0,0,0,0,0.0,0.0,169,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2000,1,1,3,25,18,3.28416,0.0008954,0.00161172,4.83237303188,0.0,0.0024794,5.1546386558799995,0.007326,11.949822000000001,0.00161172,0.00161172,0,0,0,0,0.0,0.0,167,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2000,1,1,3,25,19,3.29038,0.0,0.00161172,4.83398436,0.0024794,0.0012397,5.15141599964,0.003663,11.910834000000001,0.00161172,0.00161172,0,0,0,0,0.0,0.0,169,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2000,1,1,3,25,20,3.291935,0.0,0.00161172,4.829150375639999,0.0012397,0.0,5.156249984,0.003663,11.949822000000001,0.00161172,0.00161172,0,0,0,0,0.0,0.0,167,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2000,1,1,3,25,21,3.28416,0.0017908,0.00080586,4.845263656839999,0.0012397,0.0,5.1643066246,0.003663,11.943324,0.00161172,0.00080586,0,0,0,0,0.0,0.0,169,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2000,1,1,3,25,22,3.291935,0.0008954,0.00161172,4.83881834436,0.0012397,0.0012397,5.15786131212,0.003663,11.936826,0.00161172,0.00161172,0,0,0,0,0.0,0.0,169,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2000,1,1,3,25,23,3.28105,0.0,0.00161172,4.8468749849599995,0.0012397,0.0012397,5.16269529648,0.003663,11.92383,0.00161172,0.00161172,0,0,0,0,0.0,0.0,169,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2000,1,1,3,25,24,3.29038,0.0008954,0.00080586,4.83881834436,0.0024794,0.0012397,5.1643066246,0.003663,11.943324,0.00161172,0.00080586,0,0,0,0,0.0,0.0,167,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2000,1,1,3,25,25,3.288825,0.0,0.00161172,4.845263656839999,0.0024794,0.0012397,5.1804199058,0.010989,11.904336,0.00080586,0.00161172,0,0,0,0,0.0,0.0,169,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2000,1,1,3,25,26,3.304375,0.0008954,0.00080586,4.85654295368,0.0012397,0.0012397,5.156249984,0.003663,11.936826,0.00161172,0.00080586,0,0,0,0,0.0,0.0,169,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2000,1,1,3,25,27,3.295045,0.0008954,0.00161172,4.85332029744,0.0012397,0.0,5.14980467152,0.003663,11.92383,0.00161172,0.00161172,0,0,0,0,0.0,0.0,167,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2000,1,1,3,25,28,3.29349,0.0017908,0.00080586,4.83237303188,0.0024794,0.0012397,5.1546386558799995,0.003663,11.95632,0.00161172,0.00080586,0,0,0,0,0.0,0.0,169,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2000,1,1,3,25,29,3.29038,0.0008954,0.00080586,4.8259277194,0.0024794,0.0012397,5.15786131212,0.007326,11.95632,0.00161172,0.00080586,0,0,0,0,0.0,0.0,169,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2000,1,1,3,25,30,3.301265,0.0017908,0.00161172,4.82109373504,0.0012397,0.0012397,5.17397459332,0.007326,11.95632,0.00161172,0.00161172,0,0,0,0,0.0,0.0,169,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2000,1,1,3,25,31,3.291935,0.0008954,0.00080586,4.845263656839999,0.0012397,0.0012397,5.1884765464,0.007326,11.943324,0.00161172,0.00080586,0,0,0,0,0.0,0.0,169,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2000,1,1,3,25,32,3.279495,0.0008954,0.00080586,4.8468749849599995,0.0024794,0.0012397,5.15786131212,0.003663,11.930328000000001,0.00161172,0.00080586,0,0,0,0,0.0,0.0,169,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2000,1,1,3,25,33,3.29038,0.0008954,0.00161172,4.845263656839999,0.0012397,0.0012397,5.1546386558799995,0.003663,11.930328000000001,0.00161172,0.00161172,0,0,0,0,0.0,0.0,167,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2000,1,1,3,25,34,3.28416,0.0,0.00161172,4.8468749849599995,0.0012397,0.0012397,5.17880857768,0.010989,11.904336,0.00161172,0.00161172,0,0,0,0,0.0,0.0,169,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2000,1,1,3,25,35,3.28416,0.0008954,0.00080586,4.83881834436,0.0024794,0.0012397,5.1643066246,0.007326,11.969316000000001,0.00161172,0.00080586,0,0,0,0,0.0,0.0,169,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2000,1,1,3,25,36,3.276385,0.0,0.00080586,4.83398436,0.0012397,0.0012397,5.17397459332,0.003663,11.904336,0.00161172,0.00080586,0,0,0,0,0.0,0.0,169,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2000,1,1,3,25,37,3.2965999999999998,0.0008954,0.00161172,4.8259277194,0.0012397,0.0012397,5.169140608959999,0.003663,11.891340000000001,0.00080586,0.00161172,0,0,0,0,0.0,0.0,169,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2000,1,1,3,25,38,3.28416,0.0,0.00161172,4.829150375639999,0.0012397,0.0012397,5.15786131212,0.003663,11.962818,0.00161172,0.00161172,0,0,0,0,0.0,0.0,169,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2000,1,1,3,25,39,3.29038,0.0008954,0.00080586,4.85332029744,0.0024794,0.0012397,5.17397459332,0.007326,11.930328000000001,0.00161172,0.00080586,0,0,0,0,0.0,0.0,169,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2000,1,1,3,25,40,3.295045,0.0008954,0.00080586,4.8420410006,0.0024794,0.0012397,5.17719724956,0.003663,11.891340000000001,0.00161172,0.00080586,0,0,0,0,0.0,0.0,169,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2000,1,1,3,25,41,3.28105,0.0,0.00161172,4.8500976412,0.0024794,0.0012397,5.169140608959999,0.007326,11.891340000000001,0.00161172,0.00161172,0,0,0,0,0.0,0.0,169,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2000,1,1,3,25,42,3.2826049999999998,0.0,0.00161172,4.845263656839999,0.0012397,0.0012397,5.17719724956,0.003663,11.917332,0.00161172,0.00161172,0,0,0,0,0.0,0.0,169,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2000,1,1,3,25,43,3.2826049999999998,0.0008954,0.00080586,4.85493162556,0.0024794,0.0012397,5.1804199058,0.007326,11.917332,0.00161172,0.00080586,0,0,0,0,0.0,0.0,167,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2000,1,1,3,25,44,3.28416,0.0008954,0.00080586,4.845263656839999,0.0012397,0.0,5.156249984,0.007326,11.910834000000001,0.00161172,0.00080586,0,0,0,0,0.0,0.0,169,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2000,1,1,3,25,45,3.28416,0.0,0.00322344,4.8468749849599995,0.0012397,0.0012397,5.1804199058,0.003663,11.904336,0.00161172,0.00322344,0,0,0,0,0.0,0.0,169,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2000,1,1,3,25,46,3.29038,0.0008954,0.00080586,4.8468749849599995,0.0012397,0.0012397,5.18364256204,0.003663,11.95632,0.00161172,0.00080586,0,0,0,0,0.0,0.0,167,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2000,1,1,3,25,47,3.28416,0.0008954,0.00161172,4.82270506316,0.0012397,0.0024794,5.16269529648,0.007326,11.949822000000001,0.00241758,0.00161172,0,0,0,0,0.0,0.0,169,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2000,1,1,3,25,48,3.29038,0.0008954,0.00080586,4.82270506316,0.0012397,0.0012397,5.1723632652,0.003663,11.897838,0.00161172,0.00080586,0,0,0,0,0.0,0.0,169,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2000,1,1,3,25,49,3.273275,0.0008954,0.00080586,4.83398436,0.0012397,0.0012397,5.169140608959999,0.007326,11.891340000000001,0.00161172,0.00080586,0,0,0,0,0.0,0.0,169,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2000,1,1,3,25,50,3.28416,0.0008954,0.00161172,4.8468749849599995,0.0012397,0.0012397,5.16752928084,0.007326,11.917332,0.00080586,0.00161172,0,0,0,0,0.0,0.0,169,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2000,1,1,3,25,51,3.2965999999999998,0.0017908,0.00161172,4.82431639128,0.0012397,0.0012397,5.156249984,0.007326,11.936826,0.00241758,0.00161172,0,0,0,0,0.0,0.0,169,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2000,1,1,3,25,52,3.28105,0.0,0.00161172,4.8259277194,0.0012397,0.0012397,5.156249984,0.0,11.962818,0.00080586,0.00161172,0,0,0,0,0.0,0.0,169,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2000,1,1,3,25,53,3.2826049999999998,0.0008954,0.00161172,4.8468749849599995,0.0012397,0.0012397,5.156249984,0.007326,11.878344,0.00161172,0.00161172,0,0,0,0,0.0,0.0,169,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2000,1,1,3,25,54,3.28416,0.0017908,0.00161172,4.85493162556,0.0012397,0.0,5.17880857768,0.003663,11.904336,0.00161172,0.00161172,0,0,0,0,0.0,0.0,169,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2000,1,1,3,25,55,3.276385,0.0,0.00161172,4.829150375639999,0.0012397,0.0012397,5.16269529648,0.003663,11.930328000000001,0.00161172,0.00161172,0,0,0,0,0.0,0.0,169,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2000,1,1,3,25,56,3.2997099999999997,0.0008954,0.00161172,4.829150375639999,0.0024794,0.0,5.156249984,0.003663,11.936826,0.00161172,0.00161172,0,0,0,0,0.0,0.018000000000000002,169,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2000,1,1,3,25,57,3.29349,0.0008954,0.00080586,4.82753904752,0.0024794,0.0,5.156249984,0.007326,11.92383,0.00161172,0.00080586,0,0,0,0,0.0,0.0,169,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2000,1,1,3,25,58,3.298155,0.0008954,0.00080586,4.845263656839999,0.0024794,0.0012397,5.1804199058,0.0,11.95632,0.00161172,0.00080586,0,0,0,0,0.0,0.009000000000000001,169,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
