DESTINATION ADDRESS,DESTINATION SSID,SOURCE ADDRESS,SOURCE SSID,INFORMATION FIELD (HEX),RECIEVED CRC-16,CALCULATED CRC-16
GROUND,14,DOCKER,11,ea0706090727353a0800000000c10b02000100810c01002c072b0000000300000003000000d33d94ff170017000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1f8b,1f8b
GROUND,14,DOCKER,11,ea0706090727363a0800000000b60b01000200900c010023072e0001000300000003000000d33d94ff170018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7c10,7c10
GROUND,14,DOCKER,11,ea0706090727373a0800000000b30b01000100900c010021073500020003000000030000004e3d7dff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,9d37,9d37
GROUND,14,DOCKER,11,ea0706090727383a0800000000b80b010001008f0c020032073700010003000000030000004e3d7dff180017000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,3ce7,3ce7
GROUND,14,DOCKER,11,ea070609072739460801000100c20b010001008b0c02002807290002000600000003000000f73d7dff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,6ad7,6ad7
GROUND,14,DOCKER,11,ea07060907273a460801000100c50b02000100890c01002307300002000300000003000000923d3bff180017000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,5ef6,5ef6
GROUND,14,DOCKER,11,ea07060907273b450801000100b50b01000100870c01002907170001000300000003000000923d3bff180017000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,bf0b,bf0b
GROUND,14,DOCKER,11,ea070609072800450801000100bb0b02000100800c01002707350001000300000003000000623e5dff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,d9ce,d9ce
GROUND,14,DOCKER,11,ea070609072801450801000100b90b01000100810c01002b07360001000300000003000000623e5dff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,2c56,2c56
GROUND,14,DOCKER,11,ea070609072802400801000200b30b010000008c0c01002507350001000300000003000000c73d59ff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,96a4,96a4
GROUND,14,DOCKER,11,ea0706090728033a0801000000b30b02000100800c010027073a00030003000000030000000b3e95ff170019000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,fea1,fea1
GROUND,14,DOCKER,11,ea070609072804400800000100ba0b02000100930c02002c071600020003000000030000009e3d6cff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,18ba,18ba
GROUND,14,DOCKER,11,ea0706090728053f0802000000b30b01000100870c01002d072c0002000300000003000000893d7cff180019000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,2f31,2f31
GROUND,14,DOCKER,11,ea070609072806470801000100bf0b01000200830c02002907340003000300000003000000ab3dc3ff180017000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,c816,c816
GROUND,14,DOCKER,11,ea070609072807470801000100b70b03000100880c01002507280001000300000003000000ab3dc3ff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7c7c,7c7c
GROUND,14,DOCKER,11,ea0706090728083e0801000100c00b000001008c0c010024072d0001000300000003000000ab3dc3ff180017000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,2ec1,2ec1
GROUND,14,DOCKER,11,ea0706090728093d0800000100b00b02000100890c01002307310004000300000003000000db3d32ff180017000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,316f,316f
